model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
open-llm-leaderboard/details_kyujinpy__Sakura-SOLRCA-Math-Instruct-DPO-v1,1,0.0921,0.0,0.4,0.0,0.4921,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_fblgit__UNA-POLAR-10.7B-InstructMath-v2,1,0.1709,0.0,0.3,0.0,0.4709,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_abacusai__MetaMath-bagel-34b-v0.2-c1500,1,0.2148,0.0,0.9,0.0,0.6852,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_SanjiWatsuki__neural-chat-7b-v3-3-wizardmath-dare-me,1,0.1614,0.0,0.5,0.0,0.3386,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_ed001__datascience-coder-6.7b,1,0.0439,0.0,0.3,0.0,0.3439,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_WizardLM__WizardMath-7B-V1.0,1,0.0222,0.0,0.3,0.0,0.2778,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_FelixChao__vicuna-33b-coder,1,0.0333,0.0,0.3,0.0,0.3333,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_jondurbin__airocoder-34b-2.1,1,0.1677,0.0,0.2,0.0,0.3677,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_WizardLM__WizardCoder-Python-7B-V1.0,1,0.1354,0.0,0.1,0.0,0.2354,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_ceadar-ie__FinanceConnect-13B,1,0.1413,0.0,0.2,0.0,0.3413,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_lgaalves__gpt-2-xl_camel-ai-physics,1,0.0487,0.0,0.3,0.0,0.2513,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_AdaptLLM__law-chat,1,0.2095,0.0,0.1,0.0,0.3095,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_alignment-handbook__zephyr-7b-sft-full,1,0.2032,0.0,0.6,0.0,0.3968,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_LoSboccacc__orthogonal-2x7B-base,1,0.0021,0.0,0.4,0.0,0.4021,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_moreh__MoMo-70B-lora-1.8.6-DPO,1,0.0095,0.0,0.7,0.0,0.6905,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_Weyaxi__Bagel-Hermes-34B-Slerp,1,0.2069,0.0,0.9,0.0,0.6931,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_HenryJJ__dolphin-2.6-mistral-7b-dpo-orca-v3,1,0.0915,0.0,0.3,0.0,0.3915,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_flemmingmiguel__NeuDist-Ro-7B,1,0.1286,0.0,0.3,0.0,0.4286,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_KnutJaegersberg__Qwen-14B-Llamafied,1,0.0503,0.0,0.5,0.0,0.5503,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_udkai__Turdus,1,0.1286,0.0,0.3,0.0,0.4286,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_Pierre-obi__Mistral_solar-slerp,1,0.0201,0.0,0.3,0.0,0.3201,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_AA051611__A0110,1,0.073,0.0,0.7,0.0,0.627,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_elyza__ELYZA-japanese-Llama-2-13b-instruct,1,0.173,0.0,0.2,0.0,0.373,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_CultriX__MistralTrixTest,1,0.0339,0.0,0.4,0.0,0.4339,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_Delcos__Velara-11B-V2,1,0.1899,0.0,0.6,0.0,0.4101,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_rombodawg__Open_Gpt4_8x7B,1,0.0053,0.0,0.5,0.0,0.4947,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_shadowml__Daredevil-7B,1,0.1101,0.0,0.3,0.0,0.4101,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_TIGER-Lab__TIGERScore-13B,1,0.228,0.0,0.1,0.0,0.328,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_Mihaiii__Pallas-0.5-LASER-0.4,1,0.1915,0.0,0.8,0.0,0.6085,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_Weyaxi__Nous-Hermes-2-SUS-Chat-2x34B,1,0.1201,0.0,0.8,0.0,0.6799,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_jae24__openhermes_dpo_norobot_0201,1,0.082,0.0,0.5,0.0,0.418,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_HenryJJ__Instruct_Mistral-7B-v0.1_Dolly15K,1,0.0005,0.0,0.4,0.0,0.3995,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_nlpguy__ColorShadow-7B,1,0.018,0.0,0.4,0.0,0.418,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_Walmart-the-bag__Solar-10.7B-Cato,1,0.0815,0.0,0.4,0.0,0.4815,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_cognitivecomputations__dolphin-2.2-yi-34b-200k,1,0.2429,0.0,0.6,0.0,0.3571,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_beberik__rawr,1,0.1058,0.0,0.5,0.0,0.3942,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_diffnamehard__Mistral-CatMacaroni-slerp-gradient,1,0.0058,0.0,0.4,0.0,0.3942,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_kyujinpy__Sakura-SOLRCA-Instruct-DPO,1,0.0921,0.0,0.4,0.0,0.4921,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_diffnamehard__Mistral-CatMacaroni-slerp-uncensored,1,0.0952,0.0,0.5,0.0,0.4048,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_Sao10K__WinterGoddess-1.4x-70B-L2,1,0.1735,0.0,0.3,0.0,0.4735,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_Brillibits__Instruct_Mixtral-8x7B-v0.1_Dolly15K,1,0.0053,0.0,0.5,0.0,0.4947,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_APMIC__caigun-lora-model-34B-v3,1,0.0376,0.0,0.6,0.0,0.6376,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_KaeriJenti__Kaori-34B-v1,1,0.1524,0.0,0.7,0.0,0.5476,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_xDAN-AI__xDAN-L1Mix-DeepThinking-v2,1,0.0153,0.0,0.4,0.0,0.4153,0.0,harness_hendrycksTest_elementary_mathematics_5
open-llm-leaderboard/details_kyujinpy__PlatYi-34B-Llama-Q-v3,1,0.1519,0.0,0.8,0.0,0.6481,0.0,harness_hendrycksTest_elementary_mathematics_5
