model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-large-preview,1,0.0616,0.0,0.3661,0.0,0.4277,0.0,NaturalQA
ai21/jamba-instruct,1,0.0503,0.0,0.3333,0.0,0.3836,0.0,NaturalQA
allenai/olmo-7b,1,0.0561,0.0,0.2025,0.0,0.2586,0.0,NaturalQA
amazon/nova-lite-v1:0,1,0.0948,0.0,0.2576,0.0,0.3524,0.0,NaturalQA
anthropic/claude-2.1,1,0.1561,0.0,0.219,0.0,0.3751,0.0,NaturalQA
anthropic/claude-3-5-haiku-20241022,1,0.052,0.0,0.2918,0.0,0.3439,0.0,NaturalQA
anthropic/claude-3-5-sonnet-20240620,1,0.0511,0.0,0.4505,0.0,0.5016,0.0,NaturalQA
anthropic/claude-3-5-sonnet-20241022,1,0.0554,0.0,0.4116,0.0,0.467,0.0,NaturalQA
anthropic/claude-3-opus-20240229,1,0.0319,0.0,0.4086,0.0,0.4405,0.0,NaturalQA
cohere/command-light,1,0.0007,0.0,0.1958,0.0,0.1951,0.0,NaturalQA
cohere/command-r-plus,1,0.0534,0.0,0.2898,0.0,0.3432,0.0,NaturalQA
databricks/dbrx-instruct,1,0.0339,0.0,0.25,0.0,0.2839,0.0,NaturalQA
google/gemini-1.0-pro-002,1,0.0371,0.0,0.3535,0.0,0.3906,0.0,NaturalQA
meta/llama-3-8b,1,0.0345,0.0,0.3435,0.0,0.378,0.0,NaturalQA
meta/llama-3.1-8b-instruct-turbo,1,0.0049,0.0,0.2041,0.0,0.209,0.0,NaturalQA
mistralai/mistral-large-2402,1,0.0956,0.0,0.2155,0.0,0.3111,0.0,NaturalQA
mistralai/mistral-small-2402,1,0.0382,0.0,0.2661,0.0,0.3042,0.0,NaturalQA
mistralai/open-mistral-nemo-2407,1,0.0597,0.0,0.2051,0.0,0.2648,0.0,NaturalQA
openai/gpt-4-1106-preview,1,0.0339,0.0,0.4008,0.0,0.4347,0.0,NaturalQA
openai/text-davinci-002,1,0.0527,0.0,0.3414,0.0,0.3941,0.0,NaturalQA
upstage/solar-pro-241126,1,0.0789,0.0,0.2184,0.0,0.2973,0.0,NaturalQA
writer/palmyra-x-004,1,0.0133,0.0,0.4433,0.0,0.4566,0.0,NaturalQA
01-ai/yi-large-preview,1,0.03,0.0,0.66,0.0,0.69,0.0,GSM8K-Lite
ai21/jamba-instruct,1,0.03,0.0,0.7,0.0,0.67,0.0,GSM8K-Lite
allenai/olmo-7b,1,0.016,0.0,0.06,0.0,0.044,0.0,GSM8K-Lite
amazon/nova-lite-v1:0,1,0.029,0.0,0.8,0.0,0.829,0.0,GSM8K-Lite
anthropic/claude-2.1,1,0.044,0.0,0.56,0.0,0.604,0.0,GSM8K-Lite
anthropic/claude-3-5-haiku-20241022,1,0.085,0.0,0.9,0.0,0.815,0.0,GSM8K-Lite
