model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-34b,1,0.0107,0.0,0.1665,0.0,0.1557,0.0,WMT-14 Translation
01-ai/yi-large-preview,1,0.0123,0.0,0.1478,0.0,0.1601,0.0,WMT-14 Translation
amazon/nova-lite-v1:0,1,0.0164,0.0,0.1648,0.0,0.1812,0.0,WMT-14 Translation
anthropic/claude-3-sonnet-20240229,1,0.0053,0.0,0.1898,0.0,0.195,0.0,WMT-14 Translation
cohere/command-light,1,0.0043,0.0,0.0276,0.0,0.0233,0.0,WMT-14 Translation
deepseek-ai/deepseek-llm-67b-chat,1,0.004,0.0,0.1653,0.0,0.1693,0.0,WMT-14 Translation
google/gemini-1.5-flash-001,1,0.0015,0.0,0.2044,0.0,0.2029,0.0,WMT-14 Translation
google/gemini-1.5-pro-001,1,0.0018,0.0,0.1689,0.0,0.1707,0.0,WMT-14 Translation
google/gemini-2.0-flash-exp,1,0.0021,0.0,0.1929,0.0,0.1908,0.0,WMT-14 Translation
google/text-unicorn@001,1,0.0018,0.0,0.2248,0.0,0.2266,0.0,WMT-14 Translation
meta/llama-3-70b,1,0.0355,0.0,0.1636,0.0,0.1991,0.0,WMT-14 Translation
meta/llama-3.1-8b-instruct-turbo,1,0.019,0.0,0.179,0.0,0.16,0.0,WMT-14 Translation
microsoft/phi-2,1,0.01,0.0,0.047,0.0,0.037,0.0,WMT-14 Translation
openai/gpt-4-0613,1,0.0135,0.0,0.1754,0.0,0.1889,0.0,WMT-14 Translation
openai/gpt-4-1106-preview,1,0.0046,0.0,0.1862,0.0,0.1816,0.0,WMT-14 Translation
openai/gpt-4o-mini-2024-07-18,1,0.0217,0.0,0.1637,0.0,0.1855,0.0,WMT-14 Translation
qwen/qwen1.5-14b,1,0.0207,0.0,0.1811,0.0,0.1604,0.0,WMT-14 Translation
qwen/qwen1.5-32b,1,0.0066,0.0,0.18,0.0,0.1734,0.0,WMT-14 Translation
qwen/qwen1.5-7b,1,0.0249,0.0,0.1671,0.0,0.1422,0.0,WMT-14 Translation
qwen/qwen2.5-7b-instruct-turbo,1,0.0211,0.0,0.1626,0.0,0.1415,0.0,WMT-14 Translation
writer/palmyra-x-004,1,0.0114,0.0,0.169,0.0,0.1804,0.0,WMT-14 Translation
writer/palmyra-x-v3,1,0.0077,0.0,0.2215,0.0,0.2292,0.0,WMT-14 Translation
01-ai/yi-34b,1,0.0455,0.0,0.6,0.0,0.6455,0.0,MMLU-Lite
01-ai/yi-large-preview,1,0.064,0.0,0.78,0.0,0.716,0.0,MMLU-Lite
amazon/nova-lite-v1:0,1,0.0851,0.0,0.78,0.0,0.6949,0.0,MMLU-Lite
anthropic/claude-3-sonnet-20240229,1,0.0892,0.0,0.74,0.0,0.6508,0.0,MMLU-Lite
cohere/command-light,1,0.0573,0.0,0.44,0.0,0.3827,0.0,MMLU-Lite
deepseek-ai/deepseek-llm-67b-chat,1,0.0184,0.0,0.62,0.0,0.6384,0.0,MMLU-Lite
google/gemini-1.5-flash-001,1,0.1381,0.0,0.84,0.0,0.7019,0.0,MMLU-Lite
google/gemini-1.5-pro-001,1,0.084,0.0,0.86,0.0,0.776,0.0,MMLU-Lite
google/gemini-2.0-flash-exp,1,0.1022,0.0,0.82,0.0,0.7178,0.0,MMLU-Lite
google/text-unicorn@001,1,0.0963,0.0,0.8,0.0,0.7037,0.0,MMLU-Lite
meta/llama-3-70b,1,0.0945,0.0,0.8,0.0,0.7055,0.0,MMLU-Lite
meta/llama-3.1-8b-instruct-turbo,1,0.0374,0.0,0.46,0.0,0.4974,0.0,MMLU-Lite
microsoft/phi-2,1,0.0026,0.0,0.5,0.0,0.4974,0.0,MMLU-Lite
openai/gpt-4-0613,1,0.0628,0.0,0.8,0.0,0.7372,0.0,MMLU-Lite
openai/gpt-4-1106-preview,1,0.0728,0.0,0.78,0.0,0.7072,0.0,MMLU-Lite
