model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.075,0.0,0.4,0.0,0.475,0.0,RAFT
ai21/j1-grande-v2-beta,1,0.1195,0.0,0.56,0.0,0.6795,0.0,RAFT
ai21/j1-jumbo,1,0.0523,0.0,0.6,0.0,0.6523,0.0,RAFT
ai21/j2-large,1,0.0959,0.0,0.68,0.0,0.5841,0.0,RAFT
anthropic/stanford-online-all-v4-s3,1,0.0291,0.0,0.72,0.0,0.6909,0.0,RAFT
cohere/command-xlarge-beta,1,0.0927,0.0,0.72,0.0,0.6273,0.0,RAFT
cohere/xlarge-20221108,1,0.1691,0.0,0.44,0.0,0.6091,0.0,RAFT
lmsys/vicuna-7b-v1.3,1,0.0395,0.0,0.64,0.0,0.6795,0.0,RAFT
microsoft/TNLGv2_530B,1,0.0145,0.0,0.64,0.0,0.6545,0.0,RAFT
microsoft/TNLGv2_7B,1,0.0268,0.0,0.48,0.0,0.5068,0.0,RAFT
mosaicml/mpt-30b,1,0.0623,0.0,0.64,0.0,0.7023,0.0,RAFT
openai/text-babbage-001,1,0.0109,0.0,0.52,0.0,0.5091,0.0,RAFT
openai/text-davinci-003,1,0.0209,0.0,0.72,0.0,0.7409,0.0,RAFT
together/bloom,1,0.0114,0.0,0.6,0.0,0.5886,0.0,RAFT
together/opt-175b,1,0.0332,0.0,0.56,0.0,0.5932,0.0,RAFT
together/redpajama-incite-base-3b-v1,1,0.0509,0.0,0.44,0.0,0.4909,0.0,RAFT
writer/palmyra-x,1,0.0841,0.0,0.8,0.0,0.7159,0.0,RAFT
AlephAlpha/luminous-base,1,0.0548,0.0,0.16,0.0,0.2148,0.0,LSAT
ai21/j1-grande-v2-beta,1,0.0244,0.0,0.16,0.0,0.1844,0.0,LSAT
ai21/j1-jumbo,1,0.0857,0.0,0.32,0.0,0.2343,0.0,LSAT
ai21/j2-large,1,0.0461,0.0,0.16,0.0,0.2061,0.0,LSAT
anthropic/stanford-online-all-v4-s3,1,0.0948,0.0,0.12,0.0,0.2148,0.0,LSAT
cohere/command-xlarge-beta,1,0.0461,0.0,0.16,0.0,0.2061,0.0,LSAT
cohere/xlarge-20221108,1,0.0286,0.0,0.2,0.0,0.1714,0.0,LSAT
lmsys/vicuna-7b-v1.3,1,0.0135,0.0,0.16,0.0,0.1735,0.0,LSAT
microsoft/TNLGv2_530B,1,0.0252,0.0,0.24,0.0,0.2148,0.0,LSAT
microsoft/TNLGv2_7B,1,0.0861,0.0,0.12,0.0,0.2061,0.0,LSAT
mosaicml/mpt-30b,1,0.0213,0.0,0.2,0.0,0.2213,0.0,LSAT
openai/text-babbage-001,1,0.0644,0.0,0.12,0.0,0.1844,0.0,LSAT
openai/text-davinci-003,1,0.0073,0.0,0.24,0.0,0.2473,0.0,LSAT
together/bloom,1,0.1269,0.0,0.32,0.0,0.1931,0.0,LSAT
together/opt-175b,1,0.0231,0.0,0.24,0.0,0.2169,0.0,LSAT
together/redpajama-incite-base-3b-v1,1,0.0718,0.0,0.28,0.0,0.2082,0.0,LSAT
writer/palmyra-x,1,0.0318,0.0,0.24,0.0,0.2082,0.0,LSAT
