model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-6b,1,0.04,0.0,0.76,0.0,0.8,0.0,OpenBookQA
01-ai/yi-large-preview,1,0.034,0.0,0.98,0.0,0.946,0.0,OpenBookQA
allenai/olmo-7b,1,0.002,0.0,0.22,0.0,0.222,0.0,OpenBookQA
amazon/nova-micro-v1:0,1,0.008,0.0,0.88,0.0,0.888,0.0,OpenBookQA
anthropic/claude-2.1,1,0.008,0.0,0.88,0.0,0.872,0.0,OpenBookQA
anthropic/claude-3-5-haiku-20241022,1,0.026,0.0,0.88,0.0,0.854,0.0,OpenBookQA
anthropic/claude-3-sonnet-20240229,1,0.018,0.0,0.9,0.0,0.918,0.0,OpenBookQA
anthropic/claude-instant-1.2,1,0.004,0.0,0.84,0.0,0.844,0.0,OpenBookQA
google/gemini-1.5-flash-001,1,0.008,0.0,0.92,0.0,0.928,0.0,OpenBookQA
meta/llama-2-7b,1,0.064,0.0,0.48,0.0,0.544,0.0,OpenBookQA
meta/llama-3-8b,1,0.026,0.0,0.74,0.0,0.766,0.0,OpenBookQA
meta/llama-3.1-8b-instruct-turbo,1,0.02,0.0,0.72,0.0,0.74,0.0,OpenBookQA
meta/llama-3.2-11b-vision-instruct-turbo,1,0.016,0.0,0.74,0.0,0.724,0.0,OpenBookQA
microsoft/phi-2,1,0.018,0.0,0.78,0.0,0.798,0.0,OpenBookQA
microsoft/phi-3-small-8k-instruct,1,0.012,0.0,0.9,0.0,0.912,0.0,OpenBookQA
mistralai/mistral-large-2402,1,0.026,0.0,0.92,0.0,0.894,0.0,OpenBookQA
mistralai/mistral-medium-2312,1,0.01,0.0,0.84,0.0,0.83,0.0,OpenBookQA
mistralai/mistral-small-2402,1,0.022,0.0,0.84,0.0,0.862,0.0,OpenBookQA
openai/text-davinci-003,1,0.048,0.0,0.78,0.0,0.828,0.0,OpenBookQA
qwen/qwen1.5-32b,1,0.008,0.0,0.94,0.0,0.932,0.0,OpenBookQA
tiiuae/falcon-40b,1,0.022,0.0,0.64,0.0,0.662,0.0,OpenBookQA
upstage/solar-pro-241126,1,0.002,0.0,0.92,0.0,0.922,0.0,OpenBookQA
01-ai/yi-6b,1,0.0004,0.0,0.107,0.0,0.1067,0.0,WMT-14 Translation
01-ai/yi-large-preview,1,0.0116,0.0,0.1485,0.0,0.1601,0.0,WMT-14 Translation
allenai/olmo-7b,1,0.012,0.0,0.0792,0.0,0.0912,0.0,WMT-14 Translation
amazon/nova-micro-v1:0,1,0.0219,0.0,0.1493,0.0,0.1712,0.0,WMT-14 Translation
anthropic/claude-2.1,1,0.0095,0.0,0.1724,0.0,0.1819,0.0,WMT-14 Translation
anthropic/claude-3-5-haiku-20241022,1,0.009,0.0,0.1118,0.0,0.1208,0.0,WMT-14 Translation
anthropic/claude-3-sonnet-20240229,1,0.015,0.0,0.21,0.0,0.195,0.0,WMT-14 Translation
anthropic/claude-instant-1.2,1,0.0294,0.0,0.2031,0.0,0.1737,0.0,WMT-14 Translation
google/gemini-1.5-flash-001,1,0.0061,0.0,0.209,0.0,0.2029,0.0,WMT-14 Translation
meta/llama-2-7b,1,0.0099,0.0,0.1404,0.0,0.1305,0.0,WMT-14 Translation
meta/llama-3-8b,1,0.0006,0.0,0.1658,0.0,0.1664,0.0,WMT-14 Translation
meta/llama-3.1-8b-instruct-turbo,1,0.0435,0.0,0.2036,0.0,0.16,0.0,WMT-14 Translation
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0431,0.0,0.2014,0.0,0.1583,0.0,WMT-14 Translation
microsoft/phi-2,1,0.0084,0.0,0.0286,0.0,0.037,0.0,WMT-14 Translation
microsoft/phi-3-small-8k-instruct,1,0.0183,0.0,0.1224,0.0,0.1407,0.0,WMT-14 Translation
mistralai/mistral-large-2402,1,0.0164,0.0,0.1803,0.0,0.1639,0.0,WMT-14 Translation
mistralai/mistral-medium-2312,1,0.001,0.0,0.1498,0.0,0.1508,0.0,WMT-14 Translation
mistralai/mistral-small-2402,1,0.0118,0.0,0.1418,0.0,0.1535,0.0,WMT-14 Translation
openai/text-davinci-003,1,0.0053,0.0,0.1652,0.0,0.1705,0.0,WMT-14 Translation
qwen/qwen1.5-32b,1,0.0213,0.0,0.1946,0.0,0.1734,0.0,WMT-14 Translation
tiiuae/falcon-40b,1,0.0154,0.0,0.1595,0.0,0.1441,0.0,WMT-14 Translation
upstage/solar-pro-241126,1,0.0106,0.0,0.1633,0.0,0.1527,0.0,WMT-14 Translation
01-ai/yi-6b,1,0.0692,0.0,0.2407,0.0,0.31,0.0,NaturalQA
01-ai/yi-large-preview,1,0.0595,0.0,0.3682,0.0,0.4277,0.0,NaturalQA
allenai/olmo-7b,1,0.0202,0.0,0.2383,0.0,0.2586,0.0,NaturalQA
amazon/nova-micro-v1:0,1,0.0844,0.0,0.2003,0.0,0.2847,0.0,NaturalQA
anthropic/claude-2.1,1,0.0853,0.0,0.2898,0.0,0.3751,0.0,NaturalQA
anthropic/claude-3-5-haiku-20241022,1,0.0822,0.0,0.2616,0.0,0.3439,0.0,NaturalQA
anthropic/claude-3-sonnet-20240229,1,0.0294,0.0,0.0578,0.0,0.0283,0.0,NaturalQA
anthropic/claude-instant-1.2,1,0.0462,0.0,0.297,0.0,0.3432,0.0,NaturalQA
google/gemini-1.5-flash-001,1,0.0046,0.0,0.3278,0.0,0.3324,0.0,NaturalQA
meta/llama-2-7b,1,0.0414,0.0,0.2912,0.0,0.3326,0.0,NaturalQA
meta/llama-3-8b,1,0.077,0.0,0.3011,0.0,0.378,0.0,NaturalQA
meta/llama-3.1-8b-instruct-turbo,1,0.085,0.0,0.124,0.0,0.209,0.0,NaturalQA
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0928,0.0,0.1414,0.0,0.2342,0.0,NaturalQA
microsoft/phi-2,1,0.013,0.0,0.1682,0.0,0.1552,0.0,NaturalQA
microsoft/phi-3-small-8k-instruct,1,0.0652,0.0,0.2585,0.0,0.3237,0.0,NaturalQA
mistralai/mistral-large-2402,1,0.0682,0.0,0.2429,0.0,0.3111,0.0,NaturalQA
mistralai/mistral-medium-2312,1,0.0181,0.0,0.2716,0.0,0.2897,0.0,NaturalQA
mistralai/mistral-small-2402,1,0.0574,0.0,0.2469,0.0,0.3042,0.0,NaturalQA
openai/text-davinci-003,1,0.0532,0.0,0.3602,0.0,0.4134,0.0,NaturalQA
qwen/qwen1.5-32b,1,0.0258,0.0,0.3275,0.0,0.3534,0.0,NaturalQA
tiiuae/falcon-40b,1,0.0309,0.0,0.3615,0.0,0.3924,0.0,NaturalQA
upstage/solar-pro-241126,1,0.0558,0.0,0.2415,0.0,0.2973,0.0,NaturalQA
01-ai/yi-6b,1,0.0288,0.0,0.551,0.0,0.5222,0.0,LegalBench
01-ai/yi-large-preview,1,0.135,0.0,0.3061,0.0,0.4411,0.0,LegalBench
allenai/olmo-7b,1,0.0315,0.0,0.4082,0.0,0.3766,0.0,LegalBench
amazon/nova-micro-v1:0,1,0.0457,0.0,0.6735,0.0,0.6277,0.0,LegalBench
anthropic/claude-2.1,1,0.073,0.0,0.4898,0.0,0.5628,0.0,LegalBench
anthropic/claude-3-5-haiku-20241022,1,0.0036,0.0,0.5714,0.0,0.575,0.0,LegalBench
anthropic/claude-3-sonnet-20240229,1,0.0798,0.0,0.3061,0.0,0.3859,0.0,LegalBench
anthropic/claude-instant-1.2,1,0.0652,0.0,0.4082,0.0,0.4734,0.0,LegalBench
google/gemini-1.5-flash-001,1,0.2246,0.0,0.3778,0.0,0.6023,0.0,LegalBench
meta/llama-2-7b,1,0.0419,0.0,0.5714,0.0,0.5296,0.0,LegalBench
meta/llama-3-8b,1,0.013,0.0,0.5918,0.0,0.6048,0.0,LegalBench
meta/llama-3.1-8b-instruct-turbo,1,0.0445,0.0,0.1837,0.0,0.2281,0.0,LegalBench
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0726,0.0,0.4082,0.0,0.3356,0.0,LegalBench
microsoft/phi-2,1,0.0791,0.0,0.2653,0.0,0.3444,0.0,LegalBench
microsoft/phi-3-small-8k-instruct,1,0.1039,0.0,0.4286,0.0,0.5325,0.0,LegalBench
mistralai/mistral-large-2402,1,0.1324,0.0,0.3158,0.0,0.4481,0.0,LegalBench
mistralai/mistral-medium-2312,1,0.0367,0.0,0.3469,0.0,0.3102,0.0,LegalBench
mistralai/mistral-small-2402,1,0.12,0.0,0.3421,0.0,0.2222,0.0,LegalBench
openai/text-davinci-003,1,0.0615,0.0,0.6531,0.0,0.5916,0.0,LegalBench
qwen/qwen1.5-32b,1,0.0747,0.0,0.5306,0.0,0.6053,0.0,LegalBench
tiiuae/falcon-40b,1,0.0627,0.0,0.5102,0.0,0.4475,0.0,LegalBench
upstage/solar-pro-241126,1,0.1588,0.0,0.4694,0.0,0.6282,0.0,LegalBench
01-ai/yi-6b,1,0.0603,0.0,0.46,0.0,0.5203,0.0,MMLU-Lite
01-ai/yi-large-preview,1,0.056,0.0,0.66,0.0,0.716,0.0,MMLU-Lite
allenai/olmo-7b,1,0.0981,0.0,0.2,0.0,0.2981,0.0,MMLU-Lite
amazon/nova-micro-v1:0,1,0.0163,0.0,0.66,0.0,0.6437,0.0,MMLU-Lite
anthropic/claude-2.1,1,0.1308,0.0,0.52,0.0,0.6508,0.0,MMLU-Lite
anthropic/claude-3-5-haiku-20241022,1,0.0333,0.0,0.7,0.0,0.6667,0.0,MMLU-Lite
anthropic/claude-3-sonnet-20240229,1,0.0092,0.0,0.66,0.0,0.6508,0.0,MMLU-Lite
anthropic/claude-instant-1.2,1,0.1332,0.0,0.5,0.0,0.6332,0.0,MMLU-Lite
google/gemini-1.5-flash-001,1,0.0381,0.0,0.74,0.0,0.7019,0.0,MMLU-Lite
meta/llama-2-7b,1,0.1127,0.0,0.3,0.0,0.4127,0.0,MMLU-Lite
meta/llama-3-8b,1,0.0832,0.0,0.52,0.0,0.6032,0.0,MMLU-Lite
meta/llama-3.1-8b-instruct-turbo,1,0.0226,0.0,0.52,0.0,0.4974,0.0,MMLU-Lite
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0062,0.0,0.5,0.0,0.5062,0.0,MMLU-Lite
microsoft/phi-2,1,0.0774,0.0,0.42,0.0,0.4974,0.0,MMLU-Lite
microsoft/phi-3-small-8k-instruct,1,0.0796,0.0,0.58,0.0,0.6596,0.0,MMLU-Lite
mistralai/mistral-large-2402,1,0.002,0.0,0.64,0.0,0.642,0.0,MMLU-Lite
mistralai/mistral-medium-2312,1,0.0973,0.0,0.52,0.0,0.6173,0.0,MMLU-Lite
mistralai/mistral-small-2402,1,0.0944,0.0,0.5,0.0,0.5944,0.0,MMLU-Lite
openai/text-davinci-003,1,0.092,0.0,0.46,0.0,0.552,0.0,MMLU-Lite
qwen/qwen1.5-32b,1,0.0149,0.0,0.62,0.0,0.6349,0.0,MMLU-Lite
tiiuae/falcon-40b,1,0.1409,0.0,0.36,0.0,0.5009,0.0,MMLU-Lite
upstage/solar-pro-241126,1,0.0549,0.0,0.64,0.0,0.6949,0.0,MMLU-Lite
01-ai/yi-6b,1,0.0535,0.0,0.2,0.0,0.1465,0.0,MATH Competition
01-ai/yi-large-preview,1,0.026,0.0,0.72,0.0,0.746,0.0,MATH Competition
allenai/olmo-7b,1,0.0366,0.0,0.0,0.0,0.0366,0.0,MATH Competition
amazon/nova-micro-v1:0,1,0.0518,0.0,0.74,0.0,0.7918,0.0,MATH Competition
anthropic/claude-2.1,1,0.0043,0.0,0.7,0.0,0.6957,0.0,MATH Competition
anthropic/claude-3-5-haiku-20241022,1,0.0007,0.0,0.9,0.0,0.8993,0.0,MATH Competition
anthropic/claude-3-sonnet-20240229,1,0.073,0.0,0.16,0.0,0.087,0.0,MATH Competition
