model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.0519,0.0,0.1453,0.0,0.1972,0.0,NaturalQA
amazon/nova-lite-v1:0,1,0.0586,0.0,0.411,0.0,0.3524,0.0,NaturalQA
amazon/nova-pro-v1:0,1,0.0809,0.0,0.3242,0.0,0.4052,0.0,NaturalQA
anthropic/claude-3-5-haiku-20241022,1,0.0206,0.0,0.3644,0.0,0.3439,0.0,NaturalQA
anthropic/claude-instant-1.2,1,0.0277,0.0,0.3709,0.0,0.3432,0.0,NaturalQA
anthropic/claude-v1.3,1,0.0049,0.0,0.4138,0.0,0.4089,0.0,NaturalQA
cohere/command-light,1,0.0275,0.0,0.2226,0.0,0.1951,0.0,NaturalQA
cohere/command-r-plus,1,0.0151,0.0,0.328,0.0,0.3432,0.0,NaturalQA
cohere/command-r,1,0.0184,0.0,0.3706,0.0,0.3522,0.0,NaturalQA
google/gemini-1.5-pro-002,1,0.0297,0.0,0.4851,0.0,0.4555,0.0,NaturalQA
google/text-bison@001,1,0.0231,0.0,0.3668,0.0,0.39,0.0,NaturalQA
meta/llama-3.1-8b-instruct-turbo,1,0.0239,0.0,0.2329,0.0,0.209,0.0,NaturalQA
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0356,0.0,0.4212,0.0,0.4568,0.0,NaturalQA
microsoft/phi-2,1,0.0168,0.0,0.172,0.0,0.1552,0.0,NaturalQA
microsoft/phi-3-small-8k-instruct,1,0.0101,0.0,0.3338,0.0,0.3237,0.0,NaturalQA
mistralai/mixtral-8x22b,1,0.0616,0.0,0.416,0.0,0.4776,0.0,NaturalQA
mistralai/mixtral-8x7b-32kseqlen,1,0.0987,0.0,0.3286,0.0,0.4273,0.0,NaturalQA
openai/gpt-4o-2024-08-06,1,0.0013,0.0,0.4971,0.0,0.4958,0.0,NaturalQA
qwen/qwen1.5-110b-chat,1,0.0461,0.0,0.3959,0.0,0.3499,0.0,NaturalQA
qwen/qwen1.5-32b,1,0.0631,0.0,0.4165,0.0,0.3534,0.0,NaturalQA
qwen/qwen2.5-72b-instruct-turbo,1,0.044,0.0,0.4033,0.0,0.3594,0.0,NaturalQA
