model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
ai21/j1-grande-v2-beta,10,0.08,0.059999999999999984,0.6159999999999999,0.09991996797437437,0.62,0.0,CommonSense
ai21/j1-jumbo,10,0.07573333333333333,0.05434065390356163,0.6439999999999999,0.09024411338142783,0.6206666666666667,0.0,CommonSense
ai21/j2-large,10,0.07999999999999999,0.05157518783291053,0.584,0.09499473669630334,0.5780000000000001,1.1102230246251565e-16,CommonSense
cohere/command-xlarge-beta,10,0.092,0.0502836399283549,0.716,0.09871170143402452,0.6806666666666665,1.1102230246251565e-16,CommonSense
cohere/small-20220720,10,0.08306666666666668,0.06241025556749466,0.39999999999999997,0.10276186062932102,0.3846666666666666,5.551115123125783e-17,CommonSense
openai/babbage,10,0.09533333333333334,0.07110555533852471,0.4800000000000001,0.1131370849898476,0.44333333333333336,0.0,CommonSense
openai/text-davinci-003,10,0.06159999999999999,0.04880000000000001,0.732,0.07599999999999998,0.712,0.0,CommonSense
AlephAlpha/luminous-base,10,0.06824464831804282,0.039678437005670635,0.196,0.0788923316932641,0.19877675840978593,0.0,TruthfulQA-Classic
ai21/j1-grande-v2-beta,10,0.07144954128440366,0.041261824610500396,0.3,0.08246211251235322,0.3027522935779817,5.551115123125783e-17,TruthfulQA-Classic
ai21/j1-jumbo,10,0.06,0.0338473401559836,0.16399999999999998,0.0656048778674269,0.18501529051987767,0.0,TruthfulQA-Classic
ai21/j2-large,10,0.03203669724770643,0.04305407960064609,0.24000000000000005,0.05366563145999496,0.2400611620795107,0.0,TruthfulQA-Classic
cohere/command-xlarge-beta,10,0.04863608562691131,0.030492321463111764,0.26400000000000007,0.057131427428342804,0.2584097859327218,5.551115123125783e-17,TruthfulQA-Classic
cohere/small-20220720,10,0.04990825688073395,0.0405308599738273,0.2,0.059329587896765304,0.22477064220183487,0.0,TruthfulQA-Classic
meta/llama-2-70b,10,0.07286850152905197,0.06065936642626208,0.45199999999999996,0.0947417542586161,0.4556574923547402,1.1102230246251565e-16,TruthfulQA-Classic
meta/llama-65b,10,0.09100917431192661,0.056803558179632084,0.492,0.0964157663455516,0.44495412844036697,0.0,TruthfulQA-Classic
mosaicml/mpt-instruct-30b,10,0.05653822629969418,0.041702064026130685,0.24000000000000005,0.06693280212272605,0.21865443425076453,0.0,TruthfulQA-Classic
openai/babbage,10,0.06040366972477064,0.03990737529343682,0.2,0.07155417527999328,0.21100917431192662,0.0,TruthfulQA-Classic
openai/gpt-3.5-turbo-0613,10,0.048244648318042815,0.03151339333590163,0.2840000000000001,0.05499090833947009,0.301223241590214,5.551115123125783e-17,TruthfulQA-Classic
openai/text-davinci-003,10,0.061137614678899076,0.04440680522370739,0.5879999999999999,0.0693974062915899,0.5581039755351682,0.0,TruthfulQA-Classic
