model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
open-llm-leaderboard/details_Q-bert__MetaMath-Cybertron-Starling,1,0.1239,0.0,1.0,0.0,0.8761,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_meta-math__MetaMath-Mistral-7B,1,0.0354,0.0,0.92,0.0,0.8846,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_ed001__datascience-coder-6.7b,1,0.0518,0.0,0.68,0.0,0.6282,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_rombodawg__Everyone-Coder-4x7b-Base,1,0.0839,0.0,0.96,0.0,0.8761,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_defog__sqlcoder-34b-alpha,1,0.0766,0.0,0.88,0.0,0.8034,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_mrm8488__llama-2-coder-7b,1,0.0421,0.0,0.76,0.0,0.7179,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_qblocks__falcon_7b_DolphinCoder,1,0.0048,0.0,0.32,0.0,0.3248,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_WizardLM__WizardCoder-Python-7B-V1.0,1,0.0627,0.0,0.52,0.0,0.4573,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_GeorgiaTechResearchInstitute__starcoder-gpteacher-code-instruct,1,0.0166,0.0,0.32,0.0,0.3034,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_LoSboccacc__orthogonal-2x7B-base,1,0.0482,0.0,0.92,0.0,0.8718,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_deepseek-ai__deepseek-moe-16b-base,1,0.0964,0.0,0.84,0.0,0.7436,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_nfaheem__Marcoroni-7b-DPO-Merge,1,0.0797,0.0,0.96,0.0,0.8803,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_macadeliccc__polyglot-math-4x7b,1,0.1111,0.0,1.0,0.0,0.8889,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_bhavinjawade__SOLAR-10B-Nector-DPO-Jawade,1,0.101,0.0,0.96,0.0,0.859,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_CallComply__zephyr-7b-beta-128k,1,0.0137,0.0,0.8,0.0,0.7863,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_Locutusque__Rhino-Mistral-7B,1,0.0891,0.0,0.76,0.0,0.6709,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_PSanni__MPOMixtral-8x7B-Instruct-v0.1,1,0.054,0.0,0.96,0.0,0.906,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_CallComply__Starling-LM-11B-alpha,1,0.1496,0.0,1.0,0.0,0.8504,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_KnutJaegersberg__Qwen-14B-Llamafied,1,0.0311,0.0,0.92,0.0,0.8889,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_diffnamehard__Psyfighter2-Noromaid-ties-Capybara-13B,1,0.0595,0.0,0.88,0.0,0.8205,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_flemmingmiguel__Distilled-HermesChat-7B,1,0.0397,0.0,0.92,0.0,0.8803,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_udkai__Turdus,1,0.0003,0.0,0.88,0.0,0.8803,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_AA051611__A0110,1,0.0159,0.0,0.92,0.0,0.9359,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_hywu__Camelidae-8x13B,1,0.0338,0.0,0.88,0.0,0.8462,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_umd-zhou-lab__recycled-wizardlm-7b-v2.0,1,0.0063,0.0,0.72,0.0,0.7137,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_osanseviero__mistral-instruct-frankenmerge,1,0.0824,0.0,0.92,0.0,0.8376,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_chargoddard__mistral-11b-slimorca,1,0.0253,0.0,0.88,0.0,0.8547,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_jilp00__Hermes-2-SOLAR-10.7B-Symbolic,1,0.0711,0.0,0.96,0.0,0.8889,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_gagan3012__MetaModel_moe,1,0.1053,0.0,0.96,0.0,0.8547,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_KnutJaegersberg__Deacon-34b-Adapter,1,0.0074,0.0,0.92,0.0,0.9274,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_TIGER-Lab__TIGERScore-13B,1,0.0137,0.0,0.8,0.0,0.7863,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_OpenBuddy__openbuddy-mixtral-7bx8-v16.3-32k,1,0.0354,0.0,0.92,0.0,0.8846,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_SanjiWatsuki__Kunoichi-7B,1,0.0168,0.0,0.88,0.0,0.8632,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_TomGrc__FusionNet_passthrough_v0.1,1,0.0839,0.0,0.96,0.0,0.8761,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_TomGrc__FusionNet,1,0.1053,0.0,0.96,0.0,0.8547,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_shadowml__Marcoro14-7B-ties,1,0.0311,0.0,0.92,0.0,0.8889,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_TomGrc__FusionNet_SOLAR,1,0.1138,0.0,0.96,0.0,0.8462,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_Undi95__Mistral-11B-v0.1,1,0.0482,0.0,0.92,0.0,0.8718,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_kyujinpy__Sakura-SOLRCA-Instruct-DPO,1,0.1053,0.0,0.96,0.0,0.8547,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_Yhyu13__LMCocktail-Mistral-7B-v1,1,0.0039,0.0,0.88,0.0,0.8761,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_kyujinpy__Sakura-SOLAR-Instruct-DPO-v2,1,0.1053,0.0,0.96,0.0,0.8547,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_Sao10K__WinterGoddess-1.4x-70B-L2,1,0.0226,0.0,0.92,0.0,0.8974,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_VAGOsolutions__SauerkrautLM-Mixtral-8x7B-Instruct,1,0.0812,0.0,1.0,0.0,0.9188,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_Brillibits__Instruct_Mixtral-8x7B-v0.1_Dolly15K,1,0.0726,0.0,1.0,0.0,0.9274,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_Sao10K__Frostwind-10.7B-v1,1,0.0568,0.0,0.92,0.0,0.8632,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_KnutJaegersberg__Walter-Mistral-7B,1,0.0824,0.0,0.92,0.0,0.8376,0.0,harness_hendrycksTest_marketing_5
open-llm-leaderboard/details_cookinai__BruinHermes,1,0.0525,0.0,0.92,0.0,0.8675,0.0,harness_hendrycksTest_marketing_5
