model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-34b,1,0.0009,0.0,0.7893,0.0,0.7903,0.0,NarrativeQA
anthropic/claude-3-haiku-20240307,1,0.0125,0.0,0.2546,0.0,0.242,0.0,NarrativeQA
anthropic/claude-3-sonnet-20240229,1,0.0238,0.0,0.0936,0.0,0.1173,0.0,NarrativeQA
anthropic/claude-v1.3,1,0.0403,0.0,0.775,0.0,0.7346,0.0,NarrativeQA
cohere/command-r,1,0.0502,0.0,0.7831,0.0,0.7329,0.0,NarrativeQA
deepseek-ai/deepseek-llm-67b-chat,1,0.0153,0.0,0.6078,0.0,0.5925,0.0,NarrativeQA
google/gemma-2-27b-it,1,0.0213,0.0,0.8131,0.0,0.7918,0.0,NarrativeQA
meta/llama-3.1-405b-instruct-turbo,1,0.0489,0.0,0.801,0.0,0.7521,0.0,NarrativeQA
meta/llama-3.1-70b-instruct-turbo,1,0.0354,0.0,0.8105,0.0,0.7751,0.0,NarrativeQA
meta/llama-3.1-8b-instruct-turbo,1,0.0072,0.0,0.769,0.0,0.7619,0.0,NarrativeQA
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0089,0.0,0.7714,0.0,0.7625,0.0,NarrativeQA
meta/llama-3.2-90b-vision-instruct-turbo,1,0.041,0.0,0.8197,0.0,0.7787,0.0,NarrativeQA
microsoft/phi-2,1,0.0269,0.0,0.7472,0.0,0.7202,0.0,NarrativeQA
mistralai/mixtral-8x7b-32kseqlen,1,0.0166,0.0,0.7576,0.0,0.7742,0.0,NarrativeQA
mistralai/open-mistral-nemo-2407,1,0.0301,0.0,0.7101,0.0,0.7402,0.0,NarrativeQA
openai/gpt-4o-2024-08-06,1,0.0106,0.0,0.812,0.0,0.8014,0.0,NarrativeQA
openai/text-davinci-002,1,0.0337,0.0,0.771,0.0,0.7373,0.0,NarrativeQA
qwen/qwen2.5-72b-instruct-turbo,1,0.0056,0.0,0.7514,0.0,0.757,0.0,NarrativeQA
qwen/qwen2.5-7b-instruct-turbo,1,0.0008,0.0,0.7413,0.0,0.7405,0.0,NarrativeQA
snowflake/snowflake-arctic-instruct,1,0.0539,0.0,0.7043,0.0,0.6503,0.0,NarrativeQA
tiiuae/falcon-7b,1,0.018,0.0,0.6149,0.0,0.633,0.0,NarrativeQA
writer/palmyra-x-v2,1,0.029,0.0,0.7935,0.0,0.7645,0.0,NarrativeQA
01-ai/yi-34b,1,0.0556,0.0,0.3879,0.0,0.4435,0.0,NaturalQA
anthropic/claude-3-haiku-20240307,1,0.0127,0.0,0.131,0.0,0.1437,0.0,NaturalQA
