model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.0075,0.0,0.638,0.0,0.6455,0.0
01-ai/yi-6b,1,0.0023,0.0,0.518,0.0,0.5203,0.0
01-ai/yi-large-preview,1,0.0,0.0,0.716,0.0,0.716,0.0
AlephAlpha/luminous-extended,1,0.0027,0.0,0.262,0.0,0.2593,0.0
ai21/j2-jumbo,1,0.0033,0.0,0.476,0.0,0.4727,0.0
ai21/jamba-1.5-mini,1,0.0025,0.0,0.576,0.0,0.5785,0.0
ai21/jamba-instruct,1,0.009,0.0,0.566,0.0,0.575,0.0
anthropic/claude-3-5-sonnet-20240620,1,0.0102,0.0,0.794,0.0,0.8042,0.0
anthropic/claude-3-5-sonnet-20241022,1,0.0113,0.0,0.8,0.0,0.8113,0.0
anthropic/claude-3-haiku-20240307,1,0.0111,0.0,0.652,0.0,0.6631,0.0
cohere/command-light,1,0.0013,0.0,0.384,0.0,0.3827,0.0
cohere/command,1,0.002,0.0,0.524,0.0,0.522,0.0
databricks/dbrx-instruct,1,0.002,0.0,0.64,0.0,0.642,0.0
google/gemini-1.5-flash-001,1,0.0019,0.0,0.7,0.0,0.7019,0.0
google/gemini-2.0-flash-exp,1,0.0002,0.0,0.718,0.0,0.7178,0.0
meta/llama-2-13b,1,0.0002,0.0,0.506,0.0,0.5062,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0097,0.0,0.754,0.0,0.7637,0.0
meta/llama-3.1-8b-instruct-turbo,1,0.0054,0.0,0.492,0.0,0.4974,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0037,0.0,0.7,0.0,0.7037,0.0
openai/gpt-4-turbo-2024-04-09,1,0.0065,0.0,0.706,0.0,0.7125,0.0
qwen/qwen2-72b-instruct,1,0.0023,0.0,0.772,0.0,0.7743,0.0
snowflake/snowflake-arctic-instruct,1,0.0032,0.0,0.57,0.0,0.5732,0.0
