model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-supreme,1,0.0338,0.0,0.5106,0.0,0.4768,0.0,LegalBench
ai21/jamba-1.5-mini,1,0.1054,0.0,0.3191,0.0,0.4245,0.0,LegalBench
allenai/olmo-7b,1,0.0575,0.0,0.3191,0.0,0.3766,0.0,LegalBench
anthropic/claude-2.0,1,0.1048,0.0,0.6383,0.0,0.5335,0.0,LegalBench
anthropic/claude-3-5-haiku-20241022,1,0.0431,0.0,0.5319,0.0,0.575,0.0,LegalBench
anthropic/claude-3-5-sonnet-20241022,1,0.0558,0.0,0.4894,0.0,0.5452,0.0,LegalBench
cohere/command-r-plus,1,0.0462,0.0,0.5957,0.0,0.6419,0.0,LegalBench
databricks/dbrx-instruct,1,0.0201,0.0,0.383,0.0,0.403,0.0,LegalBench
deepseek-ai/deepseek-v3,1,0.0819,0.0,0.5532,0.0,0.6351,0.0,LegalBench
google/gemini-1.5-flash-001,1,0.1343,0.0,0.4681,0.0,0.6023,0.0,LegalBench
google/gemini-1.5-pro-001,1,0.0207,0.0,0.6809,0.0,0.7015,0.0,LegalBench
google/gemini-1.5-pro-002,1,0.0476,0.0,0.7447,0.0,0.6971,0.0,LegalBench
google/gemma-2-9b-it,1,0.0751,0.0,0.4681,0.0,0.5432,0.0,LegalBench
google/gemma-7b,1,0.0749,0.0,0.4894,0.0,0.5642,0.0,LegalBench
google/text-bison@001,1,0.0145,0.0,0.5532,0.0,0.5677,0.0,LegalBench
meta/llama-65b,1,0.056,0.0,0.3617,0.0,0.4177,0.0,LegalBench
openai/gpt-4-0613,1,0.0615,0.0,0.7234,0.0,0.6619,0.0,LegalBench
openai/gpt-4o-2024-08-06,1,0.0733,0.0,0.5745,0.0,0.6478,0.0,LegalBench
qwen/qwen1.5-7b,1,0.1237,0.0,0.7021,0.0,0.5784,0.0,LegalBench
snowflake/snowflake-arctic-instruct,1,0.0141,0.0,0.5745,0.0,0.5603,0.0,LegalBench
upstage/solar-pro-241126,1,0.0112,0.0,0.617,0.0,0.6282,0.0,LegalBench
writer/palmyra-x-v2,1,0.0866,0.0,0.4894,0.0,0.576,0.0,LegalBench
AlephAlpha/luminous-supreme,1,0.0199,0.0,0.1,0.0,0.0801,0.0,MATH Competition
ai21/jamba-1.5-mini,1,0.0295,0.0,0.3,0.0,0.3295,0.0,MATH Competition
allenai/olmo-7b,1,0.0234,0.0,0.06,0.0,0.0366,0.0,MATH Competition
anthropic/claude-2.0,1,0.0587,0.0,0.72,0.0,0.6613,0.0,MATH Competition
anthropic/claude-3-5-haiku-20241022,1,0.0207,0.0,0.92,0.0,0.8993,0.0,MATH Competition
anthropic/claude-3-5-sonnet-20241022,1,0.0355,0.0,0.96,0.0,0.9245,0.0,MATH Competition
cohere/command-r-plus,1,0.0223,0.0,0.48,0.0,0.4577,0.0,MATH Competition
databricks/dbrx-instruct,1,0.0002,0.0,0.3,0.0,0.2998,0.0,MATH Competition
deepseek-ai/deepseek-v3,1,0.0109,0.0,0.94,0.0,0.9291,0.0,MATH Competition
google/gemini-1.5-flash-001,1,0.0728,0.0,0.86,0.0,0.7872,0.0,MATH Competition
google/gemini-1.5-pro-001,1,0.0027,0.0,0.86,0.0,0.8627,0.0,MATH Competition
google/gemini-1.5-pro-002,1,0.0136,0.0,0.92,0.0,0.9336,0.0,MATH Competition
google/gemma-2-9b-it,1,0.0089,0.0,0.76,0.0,0.7689,0.0,MATH Competition
google/gemma-7b,1,0.0348,0.0,0.6,0.0,0.5652,0.0,MATH Competition
google/text-bison@001,1,0.0184,0.0,0.46,0.0,0.4416,0.0,MATH Competition
meta/llama-65b,1,0.0819,0.0,0.4,0.0,0.3181,0.0,MATH Competition
openai/gpt-4-0613,1,0.0202,0.0,0.86,0.0,0.8398,0.0,MATH Competition
openai/gpt-4o-2024-08-06,1,0.0213,0.0,0.9,0.0,0.8787,0.0,MATH Competition
qwen/qwen1.5-7b,1,0.0605,0.0,0.66,0.0,0.5995,0.0,MATH Competition
snowflake/snowflake-arctic-instruct,1,0.0273,0.0,0.62,0.0,0.5927,0.0,MATH Competition
upstage/solar-pro-241126,1,0.0333,0.0,0.58,0.0,0.6133,0.0,MATH Competition
writer/palmyra-x-v2,1,0.0324,0.0,0.68,0.0,0.6476,0.0,MATH Competition
AlephAlpha/luminous-supreme,1,0.0034,0.0,0.3,0.0,0.3034,0.0,MMLU-Lite
ai21/jamba-1.5-mini,1,0.0385,0.0,0.54,0.0,0.5785,0.0,MMLU-Lite
allenai/olmo-7b,1,0.0819,0.0,0.38,0.0,0.2981,0.0,MMLU-Lite
anthropic/claude-2.0,1,0.042,0.0,0.6,0.0,0.642,0.0,MMLU-Lite
anthropic/claude-3-5-haiku-20241022,1,0.0667,0.0,0.6,0.0,0.6667,0.0,MMLU-Lite
anthropic/claude-3-5-sonnet-20241022,1,0.0487,0.0,0.86,0.0,0.8113,0.0,MMLU-Lite
cohere/command-r-plus,1,0.0568,0.0,0.66,0.0,0.6032,0.0,MMLU-Lite
databricks/dbrx-instruct,1,0.002,0.0,0.64,0.0,0.642,0.0,MMLU-Lite
deepseek-ai/deepseek-v3,1,0.0522,0.0,0.86,0.0,0.8078,0.0,MMLU-Lite
google/gemini-1.5-flash-001,1,0.0219,0.0,0.68,0.0,0.7019,0.0,MMLU-Lite
google/gemini-1.5-pro-001,1,0.044,0.0,0.82,0.0,0.776,0.0,MMLU-Lite
google/gemini-1.5-pro-002,1,0.0246,0.0,0.82,0.0,0.7954,0.0,MMLU-Lite
google/gemma-2-9b-it,1,0.1273,0.0,0.52,0.0,0.6473,0.0,MMLU-Lite
google/gemma-7b,1,0.0791,0.0,0.48,0.0,0.5591,0.0,MMLU-Lite
google/text-bison@001,1,0.0649,0.0,0.54,0.0,0.6049,0.0,MMLU-Lite
meta/llama-65b,1,0.0585,0.0,0.52,0.0,0.5785,0.0,MMLU-Lite
openai/gpt-4-0613,1,0.0772,0.0,0.66,0.0,0.7372,0.0,MMLU-Lite
openai/gpt-4o-2024-08-06,1,0.086,0.0,0.66,0.0,0.746,0.0,MMLU-Lite
qwen/qwen1.5-7b,1,0.0391,0.0,0.52,0.0,0.5591,0.0,MMLU-Lite
snowflake/snowflake-arctic-instruct,1,0.0132,0.0,0.56,0.0,0.5732,0.0,MMLU-Lite
upstage/solar-pro-241126,1,0.0549,0.0,0.64,0.0,0.6949,0.0,MMLU-Lite
writer/palmyra-x-v2,1,0.0443,0.0,0.58,0.0,0.6243,0.0,MMLU-Lite
