model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-34b,1,0.0198,0.0,0.564,0.0,0.5838,0.0,LegalBench
AlephAlpha/luminous-extended,1,0.0195,0.0,0.406,0.0,0.4255,0.0,LegalBench
ai21/j2-jumbo,1,0.009,0.0,0.482,0.0,0.491,0.0,LegalBench
ai21/jamba-instruct,1,0.016,0.0,0.43,0.0,0.446,0.0,LegalBench
anthropic/claude-3-5-haiku-20241022,1,0.017,0.0,0.592,0.0,0.575,0.0,LegalBench
anthropic/claude-v1.3,1,0.0026,0.0,0.54,0.0,0.5374,0.0,LegalBench
deepseek-ai/deepseek-llm-67b-chat,1,0.0039,0.0,0.596,0.0,0.5921,0.0,LegalBench
meta/llama-3-70b,1,0.0077,0.0,0.684,0.0,0.6917,0.0,LegalBench
meta/llama-3.1-8b-instruct-turbo,1,0.0141,0.0,0.214,0.0,0.2281,0.0,LegalBench
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0215,0.0,0.598,0.0,0.5765,0.0,LegalBench
meta/llama-3.3-70b-instruct-turbo,1,0.0131,0.0,0.634,0.0,0.6209,0.0,LegalBench
meta/llama-65b,1,0.0137,0.0,0.404,0.0,0.4177,0.0,LegalBench
microsoft/phi-2,1,0.0144,0.0,0.33,0.0,0.3444,0.0,LegalBench
mistralai/mistral-medium-2312,1,0.0118,0.0,0.322,0.0,0.3102,0.0,LegalBench
mistralai/mixtral-8x22b,1,0.0038,0.0,0.62,0.0,0.6238,0.0,LegalBench
mistralai/open-mistral-nemo-2407,1,0.0362,0.0,0.406,0.0,0.3698,0.0,LegalBench
openai/gpt-4o-2024-05-13,1,0.0013,0.0,0.646,0.0,0.6473,0.0,LegalBench
openai/gpt-4o-2024-08-06,1,0.0122,0.0,0.66,0.0,0.6478,0.0,LegalBench
openai/text-davinci-002,1,0.012,0.0,0.586,0.0,0.574,0.0,LegalBench
qwen/qwen1.5-7b,1,0.0104,0.0,0.568,0.0,0.5784,0.0,LegalBench
snowflake/snowflake-arctic-instruct,1,0.0077,0.0,0.568,0.0,0.5603,0.0,LegalBench
tiiuae/falcon-40b,1,0.0025,0.0,0.45,0.0,0.4475,0.0,LegalBench
01-ai/yi-34b,1,0.01,0.0,0.638,0.0,0.648,0.0,GSM8K-Lite
AlephAlpha/luminous-extended,1,0.005,0.0,0.08,0.0,0.075,0.0,GSM8K-Lite
ai21/j2-jumbo,1,0.001,0.0,0.238,0.0,0.239,0.0,GSM8K-Lite
ai21/jamba-instruct,1,0.014,0.0,0.656,0.0,0.67,0.0,GSM8K-Lite
anthropic/claude-3-5-haiku-20241022,1,0.003,0.0,0.818,0.0,0.815,0.0,GSM8K-Lite
anthropic/claude-v1.3,1,0.022,0.0,0.762,0.0,0.784,0.0,GSM8K-Lite
deepseek-ai/deepseek-llm-67b-chat,1,0.019,0.0,0.776,0.0,0.795,0.0,GSM8K-Lite
meta/llama-3-70b,1,0.027,0.0,0.832,0.0,0.805,0.0,GSM8K-Lite
meta/llama-3.1-8b-instruct-turbo,1,0.008,0.0,0.806,0.0,0.798,0.0,GSM8K-Lite
