model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.0974,0.0,0.81,0.0,0.7126,0.0,BoolQ
ai21/j1-grande-v2-beta,1,0.0268,0.0,0.84,0.0,0.8132,0.0,BoolQ
ai21/j1-jumbo,1,0.0104,0.0,0.77,0.0,0.7596,0.0,BoolQ
ai21/j2-large,1,0.0253,0.0,0.76,0.0,0.7347,0.0,BoolQ
cohere/command-xlarge-beta,1,0.0204,0.0,0.87,0.0,0.8496,0.0,BoolQ
cohere/small-20220720,1,0.0407,0.0,0.51,0.0,0.4693,0.0,BoolQ
meta/llama-2-70b,1,0.0308,0.0,0.8542,0.0,0.885,0.0,BoolQ
meta/llama-65b,1,0.0248,0.0,0.8958,0.0,0.871,0.0,BoolQ
mosaicml/mpt-instruct-30b,1,0.0157,0.0,0.8333,0.0,0.849,0.0,BoolQ
openai/babbage,1,0.0251,0.0,0.64,0.0,0.6149,0.0,BoolQ
openai/gpt-3.5-turbo-0613,1,0.0298,0.0,0.8958,0.0,0.866,0.0,BoolQ
openai/text-davinci-003,1,0.0155,0.0,0.86,0.0,0.8755,0.0,BoolQ
together/redpajama-incite-instruct-3b-v1,1,0.0113,0.0,0.6667,0.0,0.678,0.0,BoolQ
together/t0pp,1,0.0,0.0,0.0,0.0,0.0,0.0,BoolQ
together/t5-11b,1,0.0486,0.0,0.79,0.0,0.7414,0.0,BoolQ
together/yalm,1,0.0036,0.0,0.62,0.0,0.6236,0.0,BoolQ
AlephAlpha/luminous-base,1,0.0052,0.0,0.22,0.0,0.2148,0.0,LSAT
ai21/j1-grande-v2-beta,1,0.0556,0.0,0.24,0.0,0.1844,0.0,LSAT
ai21/j1-jumbo,1,0.0057,0.0,0.24,0.0,0.2343,0.0,LSAT
ai21/j2-large,1,0.0839,0.0,0.29,0.0,0.2061,0.0,LSAT
cohere/command-xlarge-beta,1,0.0461,0.0,0.16,0.0,0.2061,0.0,LSAT
cohere/small-20220720,1,0.0469,0.0,0.24,0.0,0.1931,0.0,LSAT
meta/llama-2-70b,1,0.0387,0.0,0.26,0.0,0.2213,0.0,LSAT
meta/llama-65b,1,0.0187,0.0,0.24,0.0,0.2213,0.0,LSAT
mosaicml/mpt-instruct-30b,1,0.0204,0.0,0.19,0.0,0.2104,0.0,LSAT
openai/babbage,1,0.0031,0.0,0.22,0.0,0.2169,0.0,LSAT
openai/gpt-3.5-turbo-0613,1,0.0347,0.0,0.18,0.0,0.1453,0.0,LSAT
openai/text-davinci-003,1,0.0173,0.0,0.23,0.0,0.2473,0.0,LSAT
together/redpajama-incite-instruct-3b-v1,1,0.03,0.0,0.15,0.0,0.18,0.0,LSAT
together/t0pp,1,0.0274,0.0,0.17,0.0,0.1974,0.0,LSAT
together/t5-11b,1,0.0391,0.0,0.23,0.0,0.1909,0.0,LSAT
together/yalm,1,0.0013,0.0,0.22,0.0,0.2213,0.0,LSAT
AlephAlpha/luminous-base,1,0.0,0.0,0.0,0.0,0.0,0.0,SRN
ai21/j1-grande-v2-beta,1,0.0163,0.0,0.1433,0.0,0.127,0.0,SRN
ai21/j1-jumbo,1,0.0617,0.0,0.2467,0.0,0.185,0.0,SRN
ai21/j2-large,1,0.014,0.0,0.1533,0.0,0.1673,0.0,SRN
cohere/command-xlarge-beta,1,0.0157,0.0,0.21,0.0,0.2257,0.0,SRN
cohere/small-20220720,1,0.0,0.0,0.0,0.0,0.0,0.0,SRN
