model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-34b,1,0.0194,0.0,0.7709,0.0,0.7903,0.0,NarrativeQA
anthropic/claude-3-haiku-20240307,1,0.0142,0.0,0.2562,0.0,0.242,0.0,NarrativeQA
anthropic/claude-3-sonnet-20240229,1,0.0323,0.0,0.085,0.0,0.1173,0.0,NarrativeQA
anthropic/claude-v1.3,1,0.0119,0.0,0.7227,0.0,0.7346,0.0,NarrativeQA
cohere/command-r,1,0.0051,0.0,0.738,0.0,0.7329,0.0,NarrativeQA
deepseek-ai/deepseek-llm-67b-chat,1,0.0052,0.0,0.5977,0.0,0.5925,0.0,NarrativeQA
google/gemma-2-27b-it,1,0.0326,0.0,0.8244,0.0,0.7918,0.0,NarrativeQA
meta/llama-3.1-405b-instruct-turbo,1,0.0158,0.0,0.7678,0.0,0.7521,0.0,NarrativeQA
meta/llama-3.1-70b-instruct-turbo,1,0.0256,0.0,0.7495,0.0,0.7751,0.0,NarrativeQA
meta/llama-3.1-8b-instruct-turbo,1,0.0535,0.0,0.8154,0.0,0.7619,0.0,NarrativeQA
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0592,0.0,0.8217,0.0,0.7625,0.0,NarrativeQA
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0297,0.0,0.749,0.0,0.7787,0.0,NarrativeQA
microsoft/phi-2,1,0.0025,0.0,0.7178,0.0,0.7202,0.0,NarrativeQA
mistralai/mixtral-8x7b-32kseqlen,1,0.0014,0.0,0.7756,0.0,0.7742,0.0,NarrativeQA
mistralai/open-mistral-nemo-2407,1,0.023,0.0,0.7632,0.0,0.7402,0.0,NarrativeQA
openai/gpt-4o-2024-08-06,1,0.0163,0.0,0.7851,0.0,0.8014,0.0,NarrativeQA
openai/text-davinci-002,1,0.0437,0.0,0.781,0.0,0.7373,0.0,NarrativeQA
qwen/qwen2.5-72b-instruct-turbo,1,0.0042,0.0,0.7528,0.0,0.757,0.0,NarrativeQA
qwen/qwen2.5-7b-instruct-turbo,1,0.0436,0.0,0.7842,0.0,0.7405,0.0,NarrativeQA
snowflake/snowflake-arctic-instruct,1,0.0442,0.0,0.6062,0.0,0.6503,0.0,NarrativeQA
tiiuae/falcon-7b,1,0.0395,0.0,0.6724,0.0,0.633,0.0,NarrativeQA
writer/palmyra-x-v2,1,0.0348,0.0,0.7994,0.0,0.7645,0.0,NarrativeQA
