model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-large-preview,1,0.0996,0.0,0.3281,0.0,0.4277,0.0,NaturalQA
ai21/jamba-instruct,1,0.0436,0.0,0.34,0.0,0.3836,0.0,NaturalQA
allenai/olmo-7b,1,0.0517,0.0,0.2068,0.0,0.2586,0.0,NaturalQA
amazon/nova-lite-v1:0,1,0.0178,0.0,0.3346,0.0,0.3524,0.0,NaturalQA
anthropic/claude-2.1,1,0.0813,0.0,0.2938,0.0,0.3751,0.0,NaturalQA
anthropic/claude-3-5-haiku-20241022,1,0.0467,0.0,0.2972,0.0,0.3439,0.0,NaturalQA
anthropic/claude-3-5-sonnet-20240620,1,0.0765,0.0,0.4251,0.0,0.5016,0.0,NaturalQA
anthropic/claude-3-5-sonnet-20241022,1,0.0774,0.0,0.3896,0.0,0.467,0.0,NaturalQA
anthropic/claude-3-opus-20240229,1,0.0429,0.0,0.3976,0.0,0.4405,0.0,NaturalQA
cohere/command-light,1,0.0079,0.0,0.1872,0.0,0.1951,0.0,NaturalQA
cohere/command-r-plus,1,0.0338,0.0,0.3094,0.0,0.3432,0.0,NaturalQA
databricks/dbrx-instruct,1,0.0287,0.0,0.3126,0.0,0.2839,0.0,NaturalQA
google/gemini-1.0-pro-002,1,0.1002,0.0,0.2904,0.0,0.3906,0.0,NaturalQA
meta/llama-3-8b,1,0.0231,0.0,0.4012,0.0,0.378,0.0,NaturalQA
meta/llama-3.1-8b-instruct-turbo,1,0.0449,0.0,0.1641,0.0,0.209,0.0,NaturalQA
mistralai/mistral-large-2402,1,0.0119,0.0,0.2992,0.0,0.3111,0.0,NaturalQA
mistralai/mistral-small-2402,1,0.0303,0.0,0.274,0.0,0.3042,0.0,NaturalQA
mistralai/open-mistral-nemo-2407,1,0.0401,0.0,0.2247,0.0,0.2648,0.0,NaturalQA
openai/gpt-4-1106-preview,1,0.0781,0.0,0.3566,0.0,0.4347,0.0,NaturalQA
openai/text-davinci-002,1,0.0734,0.0,0.3208,0.0,0.3941,0.0,NaturalQA
upstage/solar-pro-241126,1,0.0091,0.0,0.2882,0.0,0.2973,0.0,NaturalQA
writer/palmyra-x-004,1,0.0547,0.0,0.4019,0.0,0.4566,0.0,NaturalQA
01-ai/yi-large-preview,1,0.03,0.0,0.72,0.0,0.69,0.0,GSM8K-Lite
ai21/jamba-instruct,1,0.11,0.0,0.78,0.0,0.67,0.0,GSM8K-Lite
allenai/olmo-7b,1,0.036,0.0,0.08,0.0,0.044,0.0,GSM8K-Lite
amazon/nova-lite-v1:0,1,0.051,0.0,0.88,0.0,0.829,0.0,GSM8K-Lite
anthropic/claude-2.1,1,0.056,0.0,0.66,0.0,0.604,0.0,GSM8K-Lite
anthropic/claude-3-5-haiku-20241022,1,0.045,0.0,0.86,0.0,0.815,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20240620,1,0.031,0.0,0.98,0.0,0.949,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20241022,1,0.044,0.0,1.0,0.0,0.956,0.0,GSM8K-Lite
anthropic/claude-3-opus-20240229,1,0.036,0.0,0.96,0.0,0.924,0.0,GSM8K-Lite
cohere/command-light,1,0.011,0.0,0.16,0.0,0.149,0.0,GSM8K-Lite
cohere/command-r-plus,1,0.018,0.0,0.72,0.0,0.738,0.0,GSM8K-Lite
databricks/dbrx-instruct,1,0.049,0.0,0.72,0.0,0.671,0.0,GSM8K-Lite
google/gemini-1.0-pro-002,1,0.024,0.0,0.84,0.0,0.816,0.0,GSM8K-Lite
meta/llama-3-8b,1,0.039,0.0,0.46,0.0,0.499,0.0,GSM8K-Lite
meta/llama-3.1-8b-instruct-turbo,1,0.002,0.0,0.8,0.0,0.798,0.0,GSM8K-Lite
mistralai/mistral-large-2402,1,0.034,0.0,0.66,0.0,0.694,0.0,GSM8K-Lite
mistralai/mistral-small-2402,1,0.034,0.0,0.7,0.0,0.734,0.0,GSM8K-Lite
mistralai/open-mistral-nemo-2407,1,0.078,0.0,0.86,0.0,0.782,0.0,GSM8K-Lite
openai/gpt-4-1106-preview,1,0.008,0.0,0.66,0.0,0.668,0.0,GSM8K-Lite
openai/text-davinci-002,1,0.019,0.0,0.46,0.0,0.479,0.0,GSM8K-Lite
upstage/solar-pro-241126,1,0.031,0.0,0.84,0.0,0.871,0.0,GSM8K-Lite
writer/palmyra-x-004,1,0.005,0.0,0.9,0.0,0.905,0.0,GSM8K-Lite
